lr-AdamW,created_at,train/loss_simple_step,train/loss_vlb_step,train/loss_step,global_step,epoch,val/loss_simple,val/loss_vlb,val/loss,val/loss_simple_ema,val/loss_vlb_ema,val/loss_ema,train/loss_simple_epoch,train/loss_vlb_epoch,train/loss_epoch
,2023-04-24 11:21:53.552553,0.2682631313800812,0.0023176204413175583,0.2682631313800812,5049.0,28.0,,,,,,,,,
,2023-04-24 11:22:23.424510,,,,,28.0,0.1638506054878235,0.0009886955376714468,0.1638506054878235,0.2648294270038605,0.0043822904117405415,0.2648294270038605,,,
,2023-04-24 11:22:23.493118,,,,,28.0,,,,,,,0.14040392637252808,0.002655467949807644,0.14040392637252808
0.02,2023-04-24 11:22:49.775855,,,,,,,,,,,,,,
,2023-04-24 11:22:50.851304,0.05603323131799698,0.0002072589995805174,0.05603323131799698,5099.0,29.0,,,,,,,,,
0.02,2023-04-24 11:23:43.870582,,,,,,,,,,,,,,
,2023-04-24 11:23:44.948925,0.17272666096687317,0.0012692343443632126,0.17272666096687317,5149.0,29.0,,,,,,,,,
0.02,2023-04-24 11:24:37.954159,,,,,,,,,,,,,,
,2023-04-24 11:24:39.028886,0.4290534257888794,0.018800517544150352,0.4290534257888794,5199.0,29.0,,,,,,,,,
0.02,2023-04-24 11:25:32.064702,,,,,,,,,,,,,,
,2023-04-24 11:25:33.138148,0.059890102595090866,0.00020606684847734869,0.059890102595090866,5249.0,29.0,,,,,,,,,
,2023-04-24 11:25:35.895725,,,,,29.0,0.0706852450966835,0.00029439295758493245,0.0706852450966835,0.141882985830307,0.0006099998136050999,0.141882985830307,,,
,2023-04-24 11:25:35.938935,,,,,29.0,,,,,,,0.1525309681892395,0.002353155752643943,0.1525309681892395
0.02,2023-04-24 11:26:29.187155,,,,,,,,,,,,,,
,2023-04-24 11:26:30.259941,0.15804338455200195,0.0006361030973494053,0.15804338455200195,5299.0,30.0,,,,,,,,,
0.02,2023-04-24 11:27:23.294146,,,,,,,,,,,,,,
,2023-04-24 11:27:24.369433,0.1300147920846939,0.0006395750096999109,0.1300147920846939,5349.0,30.0,,,,,,,,,
0.02,2023-04-24 11:28:17.396974,,,,,,,,,,,,,,
,2023-04-24 11:28:18.484038,0.2977260947227478,0.0031775515526533127,0.2977260947227478,5399.0,30.0,,,,,,,,,
,2023-04-24 11:28:48.434777,,,,,30.0,0.14536181092262268,0.0006989483954384923,0.14536181092262268,0.05072053521871567,0.00017942683189176023,0.05072053521871567,,,
,2023-04-24 11:28:48.484877,,,,,30.0,,,,,,,0.14274099469184875,0.003101545153185725,0.14274099469184875
0.02,2023-04-24 11:29:14.701770,,,,,,,,,,,,,,
,2023-04-24 11:29:15.770330,0.15151365101337433,0.0005695278523489833,0.15151365101337433,5449.0,31.0,,,,,,,,,
0.02,2023-04-24 11:30:08.444333,,,,,,,,,,,,,,
,2023-04-24 11:30:11.152321,0.17939388751983643,0.0008279262110590935,0.17939388751983643,5499.0,31.0,,,,,,,,,
0.02,2023-04-24 11:33:40.727148,,,,,,,,,,,,,,
,2023-04-24 11:33:41.807126,0.06505074352025986,0.0002533052465878427,0.06505074352025986,5549.0,31.0,,,,,,,,,
0.02,2023-04-24 11:34:34.902137,,,,,,,,,,,,,,
,2023-04-24 11:34:35.974855,0.15422423183918,0.0015022741863504052,0.15422423183918,5599.0,31.0,,,,,,,,,
,2023-04-24 11:34:38.754121,,,,,31.0,0.11643070727586746,0.0004444804508239031,0.11643070727586746,0.16433721780776978,0.0009219411294907331,0.16433721780776978,,,
,2023-04-24 11:34:38.862858,,,,,31.0,,,,,,,0.15533246099948883,0.002921968000009656,0.15533246099948883
0.02,2023-04-24 11:35:32.004574,,,,,,,,,,,,,,
,2023-04-24 11:35:33.076003,0.056905198842287064,0.00020175569807179272,0.056905198842287064,5649.0,32.0,,,,,,,,,
0.02,2023-04-24 11:36:25.908768,,,,,,,,,,,,,,
,2023-04-24 11:36:26.989991,0.22548608481884003,0.0019222659757360816,0.22548608481884003,5699.0,32.0,,,,,,,,,
0.02,2023-04-24 11:37:20.034084,,,,,,,,,,,,,,
,2023-04-24 11:37:21.113130,0.04216235131025314,0.00015242351219058037,0.04216235131025314,5749.0,32.0,,,,,,,,,
,2023-04-24 11:37:50.986686,,,,,32.0,0.1258392184972763,0.0004738200514111668,0.1258392184972763,0.11196509003639221,0.0007860068581067026,0.11196509003639221,,,
,2023-04-24 11:37:51.046040,,,,,32.0,,,,,,,0.1388217806816101,0.0025141213554888964,0.1388217806816101
0.02,2023-04-24 11:38:17.321742,,,,,,,,,,,,,,
,2023-04-24 11:38:18.404431,0.09816844761371613,0.00041192490607500076,0.09816844761371613,5799.0,33.0,,,,,,,,,
0.02,2023-04-24 11:39:11.520638,,,,,,,,,,,,,,
,2023-04-24 11:39:12.603331,0.01985626108944416,8.134982635965571e-05,0.01985626108944416,5849.0,33.0,,,,,,,,,
0.02,2023-04-24 11:40:05.695635,,,,,,,,,,,,,,
,2023-04-24 11:40:06.783599,0.3363383412361145,0.005351654253900051,0.3363383412361145,5899.0,33.0,,,,,,,,,
0.02,2023-04-24 11:40:59.950549,,,,,,,,,,,,,,
,2023-04-24 11:41:01.020698,0.17983925342559814,0.0008577627595514059,0.17983925342559814,5949.0,33.0,,,,,,,,,
,2023-04-24 11:41:03.794342,,,,,33.0,0.10633300244808197,0.0005621261079795659,0.10633300244808197,0.09474558383226395,0.0004323925240896642,0.09474558383226395,,,
,2023-04-24 11:41:03.848228,,,,,33.0,,,,,,,0.13573162257671356,0.0012181681813672185,0.13573162257671356
0.02,2023-04-24 11:41:57.142510,,,,,,,,,,,,,,
,2023-04-24 11:41:58.984200,0.2488468438386917,0.004430396948009729,0.2488468438386917,5999.0,34.0,,,,,,,,,
0.02,2023-04-24 11:45:28.447263,,,,,,,,,,,,,,
,2023-04-24 11:45:29.519108,0.06969791650772095,0.0002433313784422353,0.06969791650772095,6049.0,34.0,,,,,,,,,
0.02,2023-04-24 11:46:22.353170,,,,,,,,,,,,,,
,2023-04-24 11:46:23.426401,0.24667012691497803,0.004596702754497528,0.24667012691497803,6099.0,34.0,,,,,,,,,
,2023-04-24 11:46:23.516308,,,,,34.0,,,,,,,0.15170323848724365,0.002387936692684889,0.15170323848724365
